name,type_red,type_black,fen,branchs,steps,moves 
非连杀小局023.xqf,车双兵,车马象,2b2k2P/7r1/5P3/9/9/9/9/9/4nK3/4R4 w,7,27,i9h9 h8h1 f1f2 f9e9 f7f8 c9e7 f2e2 h1h5 e2e1 h5e5 e1d1 e5d5 d1e1 e9d9 e0b0 e7c9 b0b9 d5c5 f8e8 c5c8 e1f1 c8c7 h9g9 c7c8 b9c9 c8c9 g9f9|i9h9 h8h1 f1f2 f9e9 f7f8 c9e7 f2e2 h1h5 e2e1 h5e5 e1d1 e5e0 h9g9 e0f0 g9f9|i9h9 h8h1 f1f2 f9e9 f7f8 c9e7 f2e2 e1g2 e2d2 h1e1 h9g9|i9h9 h8h1 f1f2 f9e9 f7f8 c9e7 h9g9 e1d3 e0e3 h1h3 g9f9 e9d9 f8e8 h3f3 f2e2 d3c1 e2e1 f3e3 e1f1 e3f3 f1e1 f3f9|i9h9 h8h1 f1f2 f9e9 f7f8 h1h2 f2f1 h2e2 h9g9 e2e3 g9f9 e9d9 f8e8 e3e8 e0d0 e8d8 f9e9 d9e9 d0d8|i9h9 h8h1 f1f2 h1h7 h9g9 f9e9 e0e1 e9d9 e1d1 d9e9 g9f9 e9e8 d1d7|e0d0 h8h1 f1f2 f9e9 d0e0 c9e7 f7e7 e1d3 e0e3 h1h3
非连杀小局024.xqf,马双兵,马卒双象,5nb2/5kN2/6P1b/9/6p2/9/6P2/9/4K4/9 w,1,27,g7f7 f8f7 g8e9 f7f8 e1e0 g5g4 g3g4 i7g5 g4g5 g9i7 e9d7 f8f7 g5g6 f9e7 g6f6 f7f8 d7e5 i7g5 f6f7 f8f9 e5g6 f9e9 g6e7 e9e8 e0f0 g5e7 f0e0
非连杀小局039.xqf,车双马双炮双兵相,双车马三卒士象全,4kab1C/4a1RC1/1N5P1/6pP1/5nb2/4N1B2/2p6/8r/2p1r4/3K5 w,1,27,g8e8 e9e8 e4f6 e8f8 f6g8 f8f7 b7d6 e1e6 h7g7 f5g7 h8h7 f7f8 g4i2 e6d6 d0e0 d6e6 e0d0 g7e8 h7h8 f8f7 h6h7 e6e1 h7g7 e8g7 h8h7 f7f8 i9i8
非连杀小局050.xqf,马兵,炮多卒,3k5/3NP4/9/9/6p2/2c6/5p3/pp7/4K4/7p1 w,1,27,d8e6 c4c9 e6g5 c9c7 g5f3 b2c2 f3d4 c2d2 d4e6 c7c8 e1f1 d2e2 e8d8 d9e9 e6c7 a2b2 d8c8 e9d9 c7e6 b2c2 c8d8 d9e9 e6c7 e2e1 f1f2 c2d2 d8e8
非连杀小局054.xqf,双车马炮兵双相,双车马炮卒双士,5a3/4arC2/1N1k5/9/p2r5/9/8P/4B4/c2n4R/2B1K2R1 w,4,27,h0h7 f8f7 i1d1 f7h7 d1d5 d7e7 d5e5 e7f7 b7d6 f7f8 e5f5 e8f7 g8g6 a1b1 g6f6 f7e8 f6f9 e8f7 f9f7 f8f9 f7b7 f9e9 d6c8 e9d9 f5d5 h7d7 d5d7|h0h7 f8f7 i1d1 f7h7 d1d5 d7e7 d5e5 e7f7 e5f5 f7e7 b7d6 a1a0 c0a2 h7h0 e0e1 h0d0 f5e5 e7d7 e2c4 e8f7 e5e7 d7d8 d6b7 d8d9 e7e9|h0h7 f8f7 i1d1 d5d1 e2c4 a1c1 h7f7 e8f7 g8a8 c1a1 c0a2 d1d0 e0e1 d0b0 a8a7|h0h7 e8f7 i1d1 d5d1 b7c5 d7e7 h7h4 f7e8 h4e4 e7f7 e2g4 d1f1 e4e7
非连杀小局069.xqf,炮双兵仕相全,车马三卒双士,3ak4/4a1P2/9/1np4Cp/6p2/2B6/6P2/3A1A3/1r7/4K1B2 w,1,27,g8g9 b1h1 h6b6 h1b1 b6i6 b1i1 i6i2 i1i0 e0e1 i0i1 e1e2 i1i0 f2e1 i0i1 e1f0 i1i0 d2e1 i0i1 e1d0 i1i0 e2e1 i0i1 e1e0 c6c5 c4a2 i1i0 i2b2
非连杀小局076.xqf,车马三兵仕相,车马炮卒双士,3rkaP2/4aP3/9/9/1R2N4/8P/9/4B4/5p3/1cnAK4 w,2,27,e5d7 d9d7 b5b9 d7d9 e2c0 f1f0 e0e1 d9b9 g9f9 e9d9 f8e8 b9b1 e1e2 b1b2 e2e1 b2e2 c0e2 b0b9 f9e9 b9e9 e8e9 d9e9 e1d1 f0e0 d0e1 e9e8 i4i5|e5d7 d9d7 b5b9 d7d9 e2c0 d9b9 g9f9 e9d9 f8e8 f1f0 e0f0
非连杀小局081.xqf,车马双炮多兵双相,双车双马双炮多卒双象,7P1/4n1N2/1PP1bk3/2p1p4/2b1PP3/3p1c1R1/n6C1/3cB2r1/1p2p4/rCBK5 w,2,27,f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 f8f9 e9d9 f9e9 d9d8 c7c8 d8d7 h3b3 a3b5 e5e6 f4e4 e6e7 c5e7 g8f6 e4e6 h4d4 b5d4 b7c7 e8c7 b3b7|f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 f8f9 e9d9 f9e9 d9d8 c7c8 d8d7 h3b3 a3b5 e5e6 h2h0 h4h0 f4e4 g8f6 e1e0 h0e0 e7g9 e6d6 d7e7 f6g8 e7f7 e0f0
马双炮_04.xqf,马双炮仕相全,马炮双卒士象全,1C1k1ab2/4a4/2n1b4/7c1/4N4/6B2/C6pp/4B4/4A4/3AK4 w,1,27,a3a9 d9d8 e5c6 h3g3 b9b1 d8d9 e1d2 h6e6 d0e1 e6d6 b1c1 c7a8 c6b8 d9d8 c1c8 a8b6 b8c6 d8d7 c8b8 e7c9 a9a1 e8f7 b8d8 b6c8 d8d6 c8d6 a1d1
马双炮攻杀5局_04.xqf,马双炮仕相全,马炮双卒士象全,1C1k1ab2/4a4/2n1b4/7c1/4N4/6B2/C6pp/4B4/4A4/3AK4 w,1,27,a3a9 d9d8 e5c6 h3g3 b9b1 d8d9 e1d2 h6e6 d0e1 e6d6 b1c1 c7a8 c6b8 d9d8 c1c8 a8b6 b8c6 d8d7 c8b8 e7c9 a9a1 e8f7 b8d8 b6c8 d8d6 c8d6 a1d1
马炮兵[卒]攻杀10局_05.xqf,马炮兵双仕,马炮卒象,4k4/9/4b4/3c5/7P1/9/1N3p3/2n2A3/2C1A4/4K4 b,1,27,e7g9 e0f0 d6f6 h5g5 f6f4 b3c5 f3f2 f0e0 f2e2 e1d0 g9e7 c5e4 f4f8 g5f5 f8a8 e0f0 a8a0 f0f1 a0a1 f1f0 c2e3 e4g3 a1a0 f0f1 e2d2 f1e1 d2d1
马炮兵[卒]攻杀10局_06.xqf,马炮三兵仕相全,马炮三卒士象全,3k1ab2/4a4/4b4/p8/2p2Cp2/P1P1c4/4Nn2P/4B4/4AK3/3A2B2 b,1,27,c5c4 e2c4 e4f4 e1f2 f3h2 f1e1 h2g0 e1e0 f4e4 e3d1 g5g4 f5b5 g4g3 e0f0 e4f4 f0e0 f4h4 c4e2 h4h0 d1f0 g0f2 e0e1 h0h6 b5d5 h6e6 e1d1 e6f6
马炮兵_05.xqf,马炮兵双仕,马炮卒象,4k4/9/4b4/3c5/7P1/9/1N3p3/2n2A3/2C1A4/4K4 b,1,27,e7g9 e0f0 d6f6 h5g5 f6f4 b3c5 f3f2 f0e0 f2e2 e1d0 g9e7 c5e4 f4f8 g5f5 f8a8 e0f0 a8a0 f0f1 a0a1 f1f0 c2e3 e4g3 a1a0 f0f1 e2d2 f1e1 d2d1
马炮兵_06.xqf,马炮三兵仕相全,马炮三卒士象全,3k1ab2/4a4/4b4/p8/2p2Cp2/P1P1c4/4Nn2P/4B4/4AK3/3A2B2 b,1,27,c5c4 e2c4 e4f4 e1f2 f3h2 f1e1 h2g0 e1e0 f4e4 e3d1 g5g4 f5b5 g4g3 e0f0 e4f4 f0e0 f4h4 c4e2 h4h0 d1f0 g0f2 e0e1 h0h6 b5d5 h6e6 e1d1 e6f6
109.马炮兵士相全难胜双炮士象全.XQF,马炮兵仕相全,双炮士象全,5kb2/3ca3c/2N1ba3/5P3/C8/6B2/9/5A3/9/2BAK4 w,2,28,a5a8 i8i7 c7b9 d8c8 a8a9 e7c9 f6e6 i7h7 e6d6 g9e7 b9c7 c9a7 a9b9 f9e9 c7b5 a7c5 b9b6 h7h5 b5a3 h5d5 a3b1 d5d4 b1d2 e8f9 c0e2 f9e8 e2c0 e8f9|a5a8 i8i7 c7b9 d8c8 a8a9 e7c9 a9c9 g9e7
177.车兵相和车卒.XQF,车兵相,车卒,9/5k3/9/9/2R6/9/7pP/9/5r3/2B1K4 w,3,28,i3i4 h3g3 i4i5 g3g2 i5h5 f1f4 c5e5 g2g1 h5g5 f4f0 e0e1 g1f1 e1d1 f0c0 g5f5 c0c4 d1d2 c4b4 f5f6 b4b2 d2d1 b2b6 f6e6 b6b1 d1d2 b1e1 e5e1 f1e1|i3i4 h3g3 i4i5 g3g2 i5h5 f1f4 c5e5 g2g1 h5g5 f4f0 e0e1 g1f1 e1d1 f0c0 g5g6 c0c6|i3i4 h3g3 i4i5 g3g2 i5h5 f1f4 h5g5 f4e4 e0d0 f8e8 c5d5 g2f2 g5f5 e4e0 d0d1 e0c0 d5e5 e8f8 f5f6 c0c1 d1d0 f2f1
桔中秘残局谱_车胜马双士4.XQF,单车,马双士,3a1k3/4a4/4R4/9/2n6/9/9/9/9/4K4 w,1,28,e7h7 c5d7 h7h9 f9f8 h9h5 f8f9 h5f5 f9e9 f5f7 d7c9 e0e1 c9a8 f7h7 e9f9 h7h9 f9f8 h9h6 f8f9 h6f6 f9e9 e1f1 a8c9 f6g6 e8f9 g6g9 d9e8 f1e1 c9d7
第251局 马炮仕相全和单炮士象全.xqf,马炮仕相全,炮士象全,2b1k4/4acN2/3ab4/9/9/2B3B2/9/3A1A3/7C1/4K4 w,1,28,h1f1 e9f9 f1i1 f9e9 i1i8 e9f9 i8i9 f9e9 f2e1 e9d9 e1d0 d9e9 g8i7 f8f7 i7h9 e8f9 h9f8 f9e8 f8h7 c9a7 h7g9 f7f9 g9f7 f9f8 f7h6 a7c5 h6g8 e9d9
第252局 车高兵和车相.xqf,车兵,车象,2b1k4/9/9/3P5/4r4/9/9/3R5/9/3K5 w,1,28,d6d7 e5e6 d7d8 e6e5 d8c8 e5e6 d2d9 e9e8 c8d8 e8f8 d9h9 e6e5 h9h6 f8f7 h6f6 f7e7 f6d6 e7f7 d6c6 e5e4 c6c9 e4d4 d0e0 d4d8 c9c6 d8e8 e0d0 e8e5
非连杀小局051.xqf,车马炮兵,车马炮双卒,5k3/C1rc5/9/9/4P1N1R/9/5p3/3n5/7p1/5K3 w,2,28,i5i9 f9f8 g5e6 f8e8 e6g7 e8e7 e5e6 e7d7 e6e7 d7e7 g7f5 e7e8 f5d6 e8f8 i9i5 f8f9 d6c8 h1g1 i5i9 f9f8 c8b6 d8d9 b6d7 f8e8 i9e9 e8d8 d7b8|i5i9 f9f8 g5e6 f8e8 e6g7 e8e7 e5e6 e7d7 e6e7 d7e7 g7f5 e7e8 f5d6 e8f8 i9i5 f8f9 d6c8 h1g1 i5f5 f9e9 f5e5 e9f9 e5e2 g1g0 f0f1 f3f2 f1e1 f2f1
033车马对车兵.XQF,车马,车卒,9/4k4/9/9/9/5N3/9/5R3/2rp5/5K3 w,5,29,f4e6 e8e9 f2e2 e9d9 e2b2 d9e9 b2b9 e9e8 e6g7 e8d8 b9b7 c1c0 f0f1 c0e0 b7b6 e0e1 f1f2 d8d9 b6d6 d9e9 d6f6 e1e2 f2f1 d1e1 f1f0 e9d9 g7e6 d9e9 e6c7|f4e6 e8e9 f2e2 e9d9 e2b2 d9e9 b2b9 e9e8 e6g7 e8d8 b9b7 c1c0 f0f1 c0e0 b7b6 d1e1 f1f2 d8d9 g7f9 d9e9 b6e6 e9d9 f9e7 d9d8 e7c6 d8d9 e6e8|f4e6 e8e9 f2e2 e9d9 e2b2 d9e9 b2b9 e9e8 e6g7 e8d8 b9b7 d8d9 g7e6 d9e9 b7e7 e9d9 e6c7 d9d8 e7e8 d8d7 c7d9 c1c0 f0f1 c0c9 d9f8 c9f9 f1f2|f4e6 e8e9 f2e2 c1c0 f0f1 c0c8 e6c7 e9d9 e2e7|f4e6 e8e7 f2e2 e7d7 e2b2 d7e7 b2b7 e7e8 e6g7 e8d8 g7f9 d8e8 b7e7
080车马对车双兵.XQF,车马,车双卒,9/4R4/5k3/9/5N3/9/6p2/9/3p4r/5K3 w,8,29,e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 e1e7 g3d3 d1c1 d3d2 c1b1 d2d1 e7i7 d6b7 d8e8 d1e1 i7e7 b7c9|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 e1e7 g3d3 d1c1 d3d2 e7e1 d6f7 d8e8 d2d8 e8e7 f7h8|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 d1c1 g3c3 c1d1 d6f7 d8e8 f7g9|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 d1c1 g3c3 d8d7 d6b7 d7e7 b7c9|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 d8d7 d6b7 d7e7 g3g7 e7e8 b7c9 e8d8 g7d7|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8e7 f9f7 e7e8 f7f3 e8e7 g7f5 e7e8 f5d6 e8d8 f3g3 d1d0 d6b7 d8d9 g3d3 d9e9 d3d0|e8e6 i1e1 e6f6 f7e7 f6f9 e7e8 f5g7 e8d8 f9f6 d8d9 g7e6 d9e9 f6f9 e9e8 e6c7|e8e6 i1i5 e6f6 f7e7 f6f9 e7e8 f5g7 e8d8 g7e6 d8e8 e6c7
093车马对其他.XQF,车马双兵双相,车双马炮三卒双士,2Na1a3/3k5/9/9/1P2R4/2B6/6P2/3pBp3/4rn1p1/4nKc2 w,10,29,c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 f9e8 f8h7 e8f7 e5c5 d7d8 c5c8 d8d7 h7f6 d7e7 c8d8 f7e8 d8d4 e7f7 d4f4 f7e7 f6d5 e7d7 f4d4|c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 f9e8 f8h7 e8f7 e5c5 d7e7 h7f6 e7e8 c5c8 e8e9 f6d7 e9f9 c8f8|c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 f9e8 f8h7 e8f7 e5c5 d7e7 h7f6 e7e8 c5c8 e8e7 c8d8|c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 f9e8 f8h7 e8f7 e5c5 d9e8 c5d5 d7e7 h7f6|c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 d9e8 e5c5 d7e7 c5c7 e8d7 f8d7 e7e8 c7c8 e8e7 d7c9 e7f7 c8c7 f7f8 c7c5 f9e8 c5f5 e8f7 f5e5|c9b7 d8d7 b7c5 d7d8 c5e6 d8d7 e6f8 d7d8 e5c5 d8e8 c5c8 e8e7 f8d9 e7d7 c8f8|c9b7 d8d7 e5c5 d7e7 b7d6 e7d7 d6f5 d7d8 c5c8 d8d7 c8c6 d7d8 c6d6 d8e8 d6e6 e8d8 f5d4 d9e8 e6b6 e8d7 b6b8 d8d9 b8b9 d9d8 b9e9 d7e8 d4c6 d8d7 e9b9|c9b7 d8d7 e5c5 d7e7 b7d6 e7d7 d6f5 d7d8 c5c8 d8d7 c8c6 d7d8 c6d6 d8e8 d6e6 e8d8 f5d4 d9e8 e6b6 e8f7 b6b8 d8d9 d4e6 d9e9 e6c7|c9b7 d8d7 e5c5 d7e7 b7d6 e7d7 d6f5 d7d8 c5c8 d8d7 c8c6 d7d8 c6d6 d8e8 d6e6 e8f8 f5d6|e5e7 d9e8 e7a7 e1a1 b5a5 a1b1 a7a8 d8d9 a8a9 d9d8
201.车双兵单缺士巧胜车士象全.XQF,车双兵仕双相,车士象全,3aka3/5P2R/7Pb/6r2/6b2/9/9/4B4/9/2B1KA3 w,3,29,i8i9 g6g9 i9i8 g9g6 h7h8 d9e8 h8g8 g6g7 i8h8 g5e7 h8h6 g7f7 e2c4 f7f5 h6d6 f5f7 d6d8 i7g5 d8b8 f7f3 f8f9 e8f9 g8f8 f3e3 c4e2 e9d9 b8b9 d9d8 b9f9|i8i9 g6g9 i9i8 g9g6 h7h8 d9e8 h8g8 g6g7 i8h8 g5e7 h8h6 g7f7 e2c4 f7f5 h6d6 f5f7 d6d8 i7g5 d8b8 f7f3 f8f9 f3f9 b8b9 e8d9 e0d0|i8i9 d9e8 f8e8 e9e8 i9f9
202.车双兵士相全胜车士双卒.XQF,车双兵仕相全,车双卒士,4k4/4a4/9/2p5p/R8/P1P6/r8/4B3B/4A4/3AK4 w,2,29,a5a9 e8d9 a9a6 d9e8 a6c6 a3a4 c6i6 a4a5 i6e6 a5d5 e2c0 d5d8 c4c5 d8c8 c5d5 c8d8 d5d6 e9d9 e1d2 d9e9 e6h6 e9f9 c0a2 f9f8 h6f6 e8f7 e0f0 f8e8 f6h6|a5a9 e8d9 a9a6 d9e8 a6c6 a3a4 c6i6 a4a5 i6e6 a5d5 e2c0 d5d8 c4c5 d8c8 c5d5 c8d8 d5d6 d8c8 e6e4
237.车马双兵士相全胜车炮卒士象全.XQF,车马双兵仕相全,车炮卒士象全,2b1kc3/4a4/4ba3/1NPP2R2/9/9/3r5/4BA1p1/4A4/2B1K4 w,4,29,d6e6 e9d9 g6g4 d3d7 b6c8 d7d3 c8d6 d3d5 c6c7 d9e9 c7c8 e9d9 g4c4 h2g2 c8d8 d9e9 c4c6 e7g9 e6f6 c9a7 d6f7 f9f8 d8e8 e9e8 c6e6|d6e6 e9d9 g6g4 d3d7 b6c8 d7d3 c8d6 d3d5 c6c7 d9e9 c7c8 e9d9 g4c4 h2g2 c8d8 d9e9 c4c6 e7g9 e6f6 c9a7 d6f7 e8f7 c6e6 f7e8 e6e8|d6e6 e9d9 g6g4 d3d7 b6c8 d7d3 c8d6 d3d5 c6c7 d9e9 c7c8 e9d9 g4c4 h2g2 c8d8 d9d8 c4c9|d6e6 e9d9 g6g4 d3d7 b6c8 d7d3 c8d6 d3d5 c6c7 d9e9 c7c8 e9d9 g4c4 f9f8 c8d8 d9d8 c4c9 e8d9 c9c7 d9e8 c7a7 d5c5 e6e7 c5c9 d6f7 h2g2 a7a6 d8d9 e7e8
265.车炮士相全胜车炮象.XQF,车炮仕相全,车炮象,4k4/9/b3c4/1C3R3/4r4/9/9/3ABA3/9/5KB2 w,1,29,b6b1 e5g5 f6e6 a7c5 b1b5 g5g2 d2e1 e9e8 e6e5 c5a7 b5b4 g2g6 b4e4 a7c9 e5c5 g6e6 c5c8 e8e9 c8c9 e9e8 c9c8 e8e9 e4d4 e6d6 d4d0 d6d3 c8c4 e9e8 c4e4
269.车炮单缺相巧胜双炮马卒单缺象.XQF,车炮双仕相,马双炮卒双士象,3ak4/4a4/4b4/p4C3/6R2/n1B6/2c5c/5A3/4A4/3K5 w,2,29,f6e6 i3f3 g5f5 f3e3 f5i5 e3f3 e6e4 a4c5 i5d5 e9f9 e4f4 c3e3 d5f5 f9e9 f4i4 e3e6 f5f3 a6a5 f3h3 e9f9 h3h9 f9f8 h9h5 f8f9 i4i1 e6f6 h5e5 f6e6 i1i5|f6e6 i3f3 g5f5 f3e3 f5i5 e3f3 e6e4 a4c5 i5d5 f3f9 c4e2 c5b7 d5e5
271.车炮士相全巧和车马双卒士象全.XQF,车炮仕相全,车马双卒士象全,2bak4/4a4/4b4/9/1r7/2R6/1n6p/C3B4/2p1A4/2B1KA3 w,4,29,c4c3 c1d1 a2b2 b3c5 b2d2 c5e4 c3e3 b5b4 d2d5 i3i2 e3d3 d1c1 d5f5 i2h2 f5f1 b4b1 d3e3 e4c5 e0d0 h2h1 e3c3 c5b3 f1c1 b3c1 c3c2 b1a1 e2g4 c1a0 c2a2|c4c3 c1d1 a2b2 b3c5 b2d2 c5e4 c3e3 b5b0 e3e4 b0c0 e1d0 d1d0 e0e1|c4c3 c1d1 c3i3 b5c5 e1d0 b3d2 f0e1 d1e1 e0e1 c5c1|c4c3 c1d1 c3i3 b5c5 e1d0 b3d2 e2c4 c5c4 f0e1 c4c0 e0f0 d1e1
284.车炮兵双相胜车炮双象.XQF,车炮兵双相,车炮双象,3k2b2/4R3C/3c4b/9/7r1/2B3P2/9/9/4K4/6B2 w,4,29,i8i9 h5h9 e8i8 d7h7 i8i7 d9d8 i7i8 h7h8 i8i6 g9e7 i6d6 d8e8 d6h6 e8d8 i9i8 d8d9 g0e2 e7c9 h6d6 h8d8 g4g5 h9h8 i8d8 h8d8 d6c6 d8d1 e1e0 c9e7 g5f5|i8i9 h5h9 e8i8 d7h7 i8i7 d9d8 i7i8 h7h8 i8i6 g9e7 i6d6 d8e8 d6h6 e8d8 i9i8 d8d9 g0e2 e7c9 h6d6 h8d8 g4g5 h9h8 i8i4 d9e9|i8i9 h5h9 e8i8 d7h7 i8i7 d9d8 i7i8 h7h8 i8i6 g9e7 i6d6 d8e8 d6h6 e8d8 i9i8 d8d9 g0e2 e7c9 h6d6 d9e9 e1d1|i8i9 h5h9 e8i8 d7h7 i8i7 d9d8 i7i8 h7h8 i8i6 g9e7 i6d6 d8e8 d6h6 h9i9 h6h8 e8e9 h8h7
286.车炮兵士相全胜车炮卒双士2.XQF,车炮兵仕相全,车炮卒双士,5k3/2C3R2/3a1a3/8p/9/4P4/5r2c/4B4/4A4/2BAK4 w,4,29,g8g9 f9f8 e4e5 f3f6 g9g3 i3i0 g3e3 f6h6 e1f2 f8f9 e5e6 f7e8 e6e7 h6h7 e3g3 f9e9 g3b3 h7h0 e0e1 h0d0 b3b9 e8d9 e2g4 d0c0 c8c9 d9e8 e7e8 d7e8 c9c4|g8g9 f9f8 e4e5 f3f6 g9g3 i3i0 g3e3 f6h6 e1f2 f8f9 e5e6 f7e8 e6e7 h6h7 e3g3 f9e9 g3b3 h7h0 e0e1 h0d0 b3b9 e8d9 e2g4 e9f9 b9d9 f9f8 e7f7 f8f7 d9f9|g8g9 f9f8 e4e5 f3f6 g9g3 i3i0 g3e3 f6h6 e1f2 f8f9 e5e6 f7e8 e6e7 h6h7 e3g3 f9e9 g3b3 h7h0 e0e1 e9d9 c8c3 d9e9 b3b9 e8d9 c3c9 d9e8 c9c4 e8d9 e2g4|g8g9 f9f8 e4e5 f3f6 g9g3 i3i0 g3e3 f6h6 e1f2 f8f9 e5e6 f7e8 e6e7 h6h7 e3g3 f9e9 g3b3 h7e7 b3b9 e8d9 c8c9 d9e8 c9c7
37.马低兵胜卒双象.XQF,马兵,卒双象,9/3k1P3/9/9/2b3b2/6N2/3p5/9/4K4/9 w,7,29,g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 i7g5 e5g4 e7f7 f8g8 e3f3 g4h2 f3e3 h2i4 g5i7 i4h6 f7e7 h6f5|g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 i7g5 e5g4 e7f7 f8g8 e3d3 g4f2 d3d2 f2e4 f7e7 e1f1|g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 i7g5 e5g4 e7f7 f8g8 e3d3 g4f2 d3e3 f2e4|g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 i7g5 e5g4 e3e2 e1d1 c5a7 g4h2 g5i7 h2i4 a7c9 i4g3 e2f2 g3f5 e7f7 f8g8 f2e2 f5d4 e2f2 d1e1 i7g5 d4b5|g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 e3d3 e1f1 d3e3 e5g6|g4e5 d3e3 e5c6 d8d7 f8e8 g5i7 c6e5 d7e7 e8f8 e3f3 e1f1|g4e5 d3c3 e5c6 d8d7 c6b8 d7d8 f8e8
79.炮兵相双士胜卒单缺士.XQF,炮兵双仕相,卒士双象,9/3k5/3ab3b/4C4/4P4/6B2/5p3/9/4AK3/3A5 w,1,29,e5d5 e7g5 d5d6 d7e8 e6e4 d8d9 d6e6 e8f7 e1d2 f3e3 d0e1 i7g9 e4b4 e3d3 b4b0 d3c3 b0d0 d9e9 d0e0 c3d3 e6f6 f7e8 f1f2 g9i7 f6f7 i7g9 f7f8 g5e7 e0e7
双炮马兵[卒]攻杀10局_03.xqf,马双炮兵仕相全,马双炮卒士象全,2bak4/4a4/3cb1c2/9/3P3N1/n8/5C2C/4B1p2/4A4/2BAK4 w,1,29,i3i9 g7g5 f3h3 e9f9 h5g3 g5i5 g3e4 i5i7 e4f6 a4b2 h3f3 i7f7 f6h7 f7g7 d5d6 d7a7 h7g9 f9f8 i9i4 e8f9 g9f7 f8e8 i4e4 e8d8 f3f5 b2d3 f5d5 a7d7 d6d7
双炮马兵[卒]攻杀10局_09.xqf,马双炮多兵仕双相,马双炮三卒双士象,3a1a3/4kc3/b8/p7p/1C1P5/3p5/P3PnC1P/3NB4/6c2/2BAK4 w,1,29,e2g0 f3g5 b5g5 g1g5 d2b3 d4c4 g0e2 f8f3 e2c4 f3i3 b3d2 g5g7 e3e4 i3a3 e4e5 g7d7 d2f1 d7e7 c4e2 i6i5 e5e6 e7g7 g3e3 e8f8 f1h2 a7c9 h2g4 g7g5 g4i5
双炮马兵_03.xqf,马双炮兵仕相全,马双炮卒士象全,2bak4/4a4/3cb1c2/9/3P3N1/n8/5C2C/4B1p2/4A4/2BAK4 w,1,29,i3i9 g7g5 f3h3 e9f9 h5g3 g5i5 g3e4 i5i7 e4f6 a4b2 h3f3 i7f7 f6h7 f7g7 d5d6 d7a7 h7g9 f9f8 i9i4 e8f9 g9f7 f8e8 i4e4 e8d8 f3f5 b2d3 f5d5 a7d7 d6d7
双炮马兵_09.xqf,马双炮多兵仕双相,马双炮三卒双士象,3a1a3/4kc3/b8/p7p/1C1P5/3p5/P3PnC1P/3NB4/6c2/2BAK4 w,1,29,e2g0 f3g5 b5g5 g1g5 d2b3 d4c4 g0e2 f8f3 e2c4 f3i3 b3d2 g5g7 e3e4 i3a3 e4e5 g7d7 d2f1 d7e7 c4e2 i6i5 e5e6 e7g7 g3e3 e8f8 f1h2 a7c9 h2g4 g7g5 g4i5
双马炮兵[卒]攻杀10局_08.xqf,马炮多兵仕相全,双马炮双卒士象全,4kab2/4a4/4b4/4P4/4pn1P1/Pp4P2/5n1cC/4B1N2/4A4/3AK1B2 b,1,29,f3g1 e0f0 f5g7 h5h6 g7e6 a4a5 e6c7 i3i5 b4b3 h6g6 b3c3 g6f6 c3d3 e2c0 h3h8 g4g5 h8f8 e1f2 c7d5 g5g6 d5e3 i5g5 f8f2 g5g1 e3g2 f0e0 f2f5 a5a6 e5e4
双马炮兵_08.xqf,马炮多兵仕相全,双马炮双卒士象全,4kab2/4a4/4b4/4P4/4pn1P1/Pp4P2/5n1cC/4B1N2/4A4/3AK1B2 b,1,29,f3g1 e0f0 f5g7 h5h6 g7e6 a4a5 e6c7 i3i5 b4b3 h6g6 b3c3 g6f6 c3d3 e2c0 h3h8 g4g5 h8f8 e1f2 c7d5 g5g6 d5e3 i5g5 f8f2 g5g1 e3g2 f0e0 f2f5 a5a6 e5e4
